DATAFLOW,FREQ,INDICATOR,GEO_PICT,SEX,AGE,URBANIZATION,INCOME,EDUCATION,OCCUPATION,COMPOSITE_BREAKDOWN,DISABILITY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,REPORTING_TYPE,NATURE,DATA_SOURCE,OBS_STATUS,OBS_COMMENT
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2019,88.89,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2020,88.34,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2021,87.78,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MH,_T,_T,R,_T,_T,_T,_Z,_T,2022,87.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2000,98.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2001,98.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2002,98.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2003,98.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2004,98.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2005,98.1,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2006,98.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2007,98.27,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2008,98.36,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2009,98.45,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2010,98.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2011,98.62,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2012,98.71,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2013,98.8,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2014,98.88,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2015,98.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2016,99.06,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2017,99.14,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2018,99.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2019,99.32,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2020,99.41,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2021,99.49,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TO,_T,_T,U,_T,_T,_T,_Z,_T,2022,99.58,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2000,60.89,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2001,61.67,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2002,62.31,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2003,62.95,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2004,63.59,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2005,64.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2006,65.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2007,65.89,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2008,66.75,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2009,67.53,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2010,68.19,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2011,68.84,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2012,69.49,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2013,70.12,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2014,70.76,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2015,71.38,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2016,71.99,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2017,72.59,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2018,73.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2019,73.75,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2020,74.31,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2021,74.86,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,KI,_T,_T,_T,_T,_T,_T,_Z,_T,2022,75.69,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2000,82.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2001,82.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2002,82.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2003,82.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2004,82.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2005,83.39,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2006,83.86,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2007,84.33,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2008,84.8,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2009,85.27,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2010,85.74,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2011,86.2,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2012,86.67,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2013,88.32,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2014,89.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2015,91.64,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2016,93.33,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2017,95.02,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2018,96.73,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2019,98.15,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2020,99.36,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2021,100,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,U,_T,_T,_T,_Z,_T,2022,100,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2000,88.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2001,88.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2002,88.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2003,88.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2004,88.23,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2005,88.41,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2006,88.58,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2007,88.76,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2008,88.93,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2009,89.11,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2010,89.28,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2011,89.46,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2012,89.64,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2013,90.54,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2014,91.45,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2015,92.36,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2016,93.28,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2017,94.2,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2018,95.12,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2019,96.04,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2020,96.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2021,97.9,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,WS,_T,_T,R,_T,_T,_T,_Z,_T,2022,98.83,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2000,98.81,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2001,98.83,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2002,98.86,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2003,98.88,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2004,98.9,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2005,98.92,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2006,98.94,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2007,98.97,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2008,98.99,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2009,99.01,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2010,99.03,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2011,99.05,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2012,99.07,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2013,99.08,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2014,99.1,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2015,99.12,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2016,99.14,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2017,99.16,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2018,99.18,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2019,99.2,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2020,99.22,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2021,99.24,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,TV,_T,_T,_T,_T,_T,_T,_Z,_T,2022,99.26,PERCENT,G,_X,,,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2000,82.03,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2001,82.2,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2002,82.38,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2003,82.56,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2004,83.12,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2005,83.69,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2006,84.26,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2007,84.82,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2008,85.39,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2009,85.97,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2010,86.54,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2011,87.12,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2012,87.69,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2013,88.27,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2014,88.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2015,89.43,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2016,89.85,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2017,90.24,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2018,90.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2019,90.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2020,90.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2021,90.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,MP,_T,_T,_T,_T,_T,_T,_Z,_T,2022,90.64,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2000,80.58,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2001,81.62,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2002,82.66,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2003,83.71,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2004,84.77,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2005,85.83,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2006,86.89,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2007,87.56,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2008,87.79,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2009,88.02,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2010,88.25,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2011,88.48,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
SPC:DF_SDG_06(3.0),A,SH_H2O_SAFE,AS,_T,_T,_T,_T,_T,_T,_Z,_T,2012,88.71,PERCENT,G,E,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2023)",,
